7367
17843	.:*☆！！！」	1
26267	.“	1
22969	.”	1
4262	.、	4
619	.、“	1
8480	.《	1
14681	.「	1
6125	.」	13
21302	.」「	1
3534	.』	4
20363	.〜	1
2411	.＆	1
1492	.（	3
21242	.）	4
19387	.＋	1
4976	.／	1
620	.：	1
81	/	453
27932	///」	1
9788	/②『	1
20234	/」（	1
22026	/【	1
3473	0	361
1783	00	79
2086	000	50
22310	0001	1
7784	001	4
14839	0012	1
12134	003	6
16586	0048	1
22998	005	1
5323	007	10
28098	0077	1
11435	009	3
2756	01	60
14682	010	3
10431	011	3
18740	012	2
12310	0120	5
27723	013	1
19546	014	3
18394	015	1
19523	016	1
19421	017	1
5684	02	27
28025	020	1
12717	022	2
12718	023	1
19769	027	1
19835	029	1
8501	03	27
19340	030	2
19570	031	1
18653	032	1
19299	033	1
18558	034	1
19602	035	1
19631	037	1
18916	038	1
7771	04	39
27432	040	6
8277	042	2
9548	045	3
19753	0460	1
16870	047	1
18450	048	1
8640	05	40
7714	050	6
18608	051	1
14339	0529	1
18325	0531	1
18865	054	1
19229	055	1
20657	0568	1
19161	057	2
8371	0570	3
18537	058	1
19162	059	1
6106	06	70
13978	063	1
14608	068	1
8872	07	44
27954	070	1
19121	072	1
2916	08	29
5252	080	3
19968	086	1
28088	0893	1
12508	09	29
22311	092	1
19733	0928	1
21001	0975	1
30	1	1942
430	10	112
529	100	47
9139	1000	42
4225	10000	9
20315	1001	1
12032	1009	1
4588	101	19
20101	101231	1
3174	102	13
11563	1024	2
9295	1025	1
27580	1025123	1
8544	103	9
9063	104	4
9681	105	7
23354	106	9
24644	10659	1
11877	107	11
15947	1076202	1
5729	108	3
3977	1080	10
27348	1089	1
139	109	3
2939	11	85
2616	110	17
17158	1100	1
22628	11000	1
15956	111	1
20971	1111	3
11670	111111	1
11612	112	6
28169	1122	1
24492	113	1
13142	114	1
11404	1149	1
11878	115	1
4062	116	4
9756	117	2
28138	118	1
9448	119	1
26697	1194	1
2647	12	82
5253	120	6
9951	1200	6
18228	120324	1
10453	1209	1
10517	121	2
27545	1210	3
27390	1211	1
21588	1215	1
16921	122	3
9296	1225	1
11283	123	5
11671	123123	1
11672	123456	1
11673	1234567	1
11674	12345678	1
27464	124	2
11194	125	7
10938	1250	1
24036	126	3
11347	127	4
16620	127258568960380928	1
7364	128	9
12044	1280	5
9700	12800	1
11436	129	5
17739	129340956825763840	1
18326	129454249766699008	1
18327	129457881379647488	1
4008	13	47
7142	130	8
3538	1300	3
27799	1305	1
10671	131	3
27345	1310	3
27706	1313	1
11715	132	7
24694	1328	1
7365	133	6
10620	1333	1
9127	1335	1
27901	134	1
27853	135	3
27319	136	2
9869	1360	1
8737	1366	3
12813	137	3
3036	1370	1
21357	138	2
27662	139	2
7875	1394	1
1796	14	30
19590	140	5
10039	1400	2
13550	1420	1
574	143	1
13551	1430	1
23008	144	4
9626	1440	1
24263	1442	1
14952	145	3
19288	1450	1
16954	146	1
27647	1460	1
27800	147	1
17238	148	2
9229	1480	4
19650	1490	1
24323	1492	1
2873	15	49
8929	150	15
2809	1500	11
27165	151	2
27978	152	1
9620	1520	5
8952	1536	3
8457	154	1
28323	155	2
8345	1550	1
22312	1555	1
17450	157	3
11097	1575	1
28061	159	1
9280	16	44
12264	160	6
10217	1600	5
9659	1605	1
575	161	1
14078	1610	2
3414	163	2
13524	1638	1
12749	165	1
27854	1650	1
17836	168	4
14066	1680	1
1806	17	37
24493	170	3
9883	1700	3
24282	172	3
27823	173	1
23223	174	1
5722	175	3
27624	176	1
14895	178	2
21644	17850	1
28062	179	1
2124	18	31
6043	180	7
5254	1800	5
21303	181	3
12078	18200	1
21178	1822	1
23709	183	1
28274	184	1
7082	1849	1
14814	185	5
13271	1862	1
1588	1869	1
12093	187	2
4760	1873	1
9433	1878	1
12017	188	3
2617	1881	1
10444	1883	1
24432	189	1
25334	1899	1
2246	19	29
23701	190	4
10856	1900	12
27384	1907	1
11605	191	3
3828	1911	3
11179	1912	1
15153	192	3
6201	1920	6
2840	1927	1
20743	1930	1
25458	1932	1
23277	194	2
5062	1942	2
22748	1947	1
20292	1949	1
26598	195	1
27214	1950	1
19538	1951	1
10445	1952	1
11180	1954	1
2247	1955	1
6557	1956	1
22906	1957	1
6304	1959	1
3253	1961	3
7177	1963	1
25430	1964	1
6998	1966	1
23232	1967	1
24553	1968	1
19146	1969	2
25073	197	1
19181	1970	2
12769	1971	1
26315	1973	1
140	1974	2
25385	1976	1
4287	1977	1
1048	1978	1
2176	1979	1
17793	198	2
3348	1980	3
733	1982	3
2377	1984	7
21712	1985	3
8591	1986	4
6369	1987	4
23117	1988	3
3945	1989	3
13882	199	3
2177	1990	3
17032	1991	1
1942	1992	3
3946	1993	5
24789	1994	1
1589	1995	5
16335	1996	4
12579	1997	3
3947	1998	4
3948	1999	5
205	2	1855
3071	20	63
3205	200	33
6587	2000	6
21605	2001	3
3949	2002	6
10704	2003	4
12518	2004	3
4288	2005	5
3226	2006	6
12479	2007	8
7529	2008	9
11613	2009	19
9297	201	3
7113	2010	40
600	2011	80
391	2012	121
9349	20120425	1
141	2013	12
23593	2014	2
11472	2015	3
9956	2016	2
3978	2018	2
23702	202	1
7057	2020	3
4766	2023	2
20346	2028	1
5925	203	1
20555	2030	1
26599	204	1
8953	2048	3
23703	205	3
26618	206	1
24645	20697	1
6606	207	2
8017	21	39
8971	210	4
11001	2100	4
9159	2106	1
28147	211	1
14334	213	2
9757	2132	2
14575	2135	1
14345	215	1
9627	2160	2
28139	21654	1
14576	218	1
3802	2199	2
940	22	25
13317	220	1
11606	221	1
27660	2210	2
2903	223	1
14435	225	1
576	227	1
23704	228	1
3886	23	41
6511	230	4
14896	2312	1
15390	232	1
24175	2327	1
28148	233	1
14403	235	1
19122	2350	1
11087	236	2
10225	2367	1
11066	2384	1
13878	239	1
1395	24	50
8982	240	14
9830	2400	1
20008	2423	1
25325	2460	2
23540	248	1
11052	249	4
22067	2490	1
963	25	45
4263	250	9
9391	2500	4
17619	25000	1
19945	251	1
20009	2519	1
24968	252	1
15970	253	2
14404	255	3
20523	2550	1
7760	256	4
9048	2560	2
14597	258	1
4372	26	20
5769	260	3
17417	2600	3
6499	262	1
10608	2620	1
13066	263	4
10263	264	3
15002	265	1
2364	27	26
1185	270	11
8625	2700	3
14598	271	2
19341	2711	1
9628	2713	1
12509	272	2
10837	28	16
8406	280	5
12279	2800	2
25174	286	1
577	288	1
5681	29	25
578	290	3
12443	2900	2
12953	293	2
14067	2980	2
104	3	1803
1784	30	57
1767	300	32
9992	3000	10
11592	301	4
15065	3012	1
8614	303	2
6607	306	1
28275	3066	1
23009	3067	1
19388	308	1
8061	31	20
27241	310	4
11274	3100	3
5260	311	2
23250	314	1
28316	3143	1
9292	315	4
27955	3150	1
8341	32	13
10249	320	15
8851	3200	4
25107	322	1
8681	3240	1
21645	3245	1
28211	325	2
12076	3256	2
19060	3263	2
13731	3264	1
14852	3271	1
5313	33	12
579	330	5
10305	3300	1
8738	3317	2
26449	332	1
17266	333	1
6512	334	2
16196	3348	1
28206	338	1
5314	34	14
28212	340	1
17748	3400	1
25326	3410	1
20445	34225	1
25513	3432	1
13533	345355	1
11067	347	1
19426	3486	2
8032	35	21
5153	350	8
9843	3500	3
14494	351	1
19342	3511	1
10226	3517	1
9816	3520	1
21019	3543	1
24716	356	1
19754	3575	1
18492	358	1
20293	3581	1
375	36	18
5962	360	10
14987	3600	6
14128	362	1
24093	364	1
12311	365	3
20384	368	1
21670	369	2
14079	37	12
27225	370	2
25732	375	1
18025	3766	1
9701	3770	4
3809	38	6
10826	380	5
14340	3800	1
11879	382	1
8346	3820	1
10997	383	1
13732	3840	1
21646	3844	1
11012	3850	1
15003	388	1
27843	389	1
12510	39	8
13958	390	2
11870	3900	1
17887	391	1
14002	3980	3
256	4	1249
917	40	42
11214	400	19
6953	4000	4
9549	405	4
9874	4096	1
10838	41	8
8306	410	1
18458	4100	1
12399	4130	6
19946	415	1
10110	42	14
12094	420	6
6954	427	1
1822	43	3
13883	430	4
580	431	1
10250	432	1
9550	435	1
10609	44	10
12195	440	6
23343	4400	2
27898	4412	1
27939	4460	1
7345	45	12
8579	450	9
5723	4500	1
24959	4546	1
3892	46	12
19878	460	3
18690	4600	1
12954	461	1
11255	465	2
2248	466	1
3963	47	10
21112	470	3
581	471	2
17888	474	1
404	48	98
8096	480	10
10422	4800	1
19381	4845	1
25618	489	1
11329	49	5
14555	490	2
13733	4928	1
14897	493	1
27253	498	1
14129	499	1
175	5	1058
232	50	37
1136	500	30
2852	5000	15
27385	5014	1
27433	5040	1
14391	5050	1
17333	506	1
14418	5072	1
504	51	12
28058	510	1
7761	512	6
6608	513	1
4927	52	10
6513	520	15
11475	5200	1
15066	5212	1
582	524	2
10940	525	2
12786	53	7
12750	530	5
28140	5330	1
14474	539	1
12787	54	4
7976	540	6
10525	5400	1
19734	5428	1
22458	5442	1
14898	546	1
22330	5485	1
4191	55	18
9702	550	3
23929	5500	1
19947	5524	1
19948	5531	1
6731	55601	1
16537	56	3
8159	560	4
27677	5650	1
20124	568	1
22224	5683	1
14209	57	8
13683	570	3
19323	5700	4
19797	5709	1
9817	575	1
19427	5750	1
22790	577	1
10623	58	13
8320	580	3
27261	5800	1
14707	586	1
27145	589	2
10060	59	8
10245	590	1
14090	5900	1
9230	5920	1
22165	595	1
27899	597	1
20598	599	1
142	6	657
3691	60	27
583	600	16
9182	6000	8
12196	601	1
21647	6010	1
13583	604	1
15992	60539	1
11348	61	11
14092	610	1
19949	612	1
12880	6121	1
14481	615	1
14708	616	1
22459	6162	1
22408	6170	1
12573	62	5
19714	620	3
13466	6200	1
5897	625	3
27971	6260	1
14609	628	1
2330	63	12
9875	630	6
19976	6313	1
22558	634	1
1032	64	16
10465	640	4
22697	6406	1
20294	6427	1
20347	6447	1
8762	6450	1
21589	6457	1
1209	65	10
24527	650	1
25327	6506	1
11675	654321	1
8458	66	9
8436	660	3
5059	6617	1
27215	665	2
11446	666	1
3614	67	7
7785	670	3
15993	67017	1
19755	6750	1
16556	6755	1
17153	679	1
2917	68	14
8321	680	9
19324	6800	1
21590	6805	1
11647	6809	1
12859	681	1
7619	6870	1
2434	69	14
10638	690	1
15074	6900	1
16711	693	2
25328	6940	1
21648	6950	1
21623	696	1
23010	6974	1
8739	6980	1
206	7	699
4037	70	17
8293	700	10
9449	7000	3
28108	701	1
22313	7013	1
12529	702	1
19956	7023	1
12530	703	1
9551	705	1
12251	7070	1
2565	71	10
27502	710	1
25296	714	1
9281	716	1
12267	7176	3
3858	72	9
11860	720	10
8347	7200	2
28019	7225	1
27465	7227	1
13630	727	1
11405	728	1
19715	73	3
22331	7353	1
19009	737	1
25297	739	1
19977	7395	1
6920	74	6
5048	740	3
3367	743	1
27362	745	1
6296	75	14
19000	750	7
22314	752	1
19123	754	1
14495	7541	1
7887	756	2
10227	7570	1
12580	76	6
13256	760	5
14601	7600	1
27709	763	1
6609	765	1
11068	766	1
8740	768	6
8097	77	25
12900	770	4
23011	771	1
9552	775	2
10539	7750	1
9667	777	1
8763	7770	3
14637	7777	1
10756	78	6
18788	780	3
10566	7850	1
10567	787	1
10568	7870	1
10610	79	4
19893	790	1
10639	7950	1
8322	7970	2
14815	7980	1
0	8	654
5886	80	15
4192	800	34
2940	8000	4
21649	8010	1
9312	802	1
27189	804	2
9553	805	1
28196	8064	1
12095	808	2
12944	81	3
6514	810	3
25329	8170	1
13525	819	1
13423	82	9
11408	820	1
21591	8217	1
21516	823	1
27137	8255	4
20808	8258	1
4149	828	2
8812	83	4
7762	830	4
18590	8300	1
584	84	26
11976	840	5
19446	8400	2
14988	842	1
10534	85	8
27430	850	10
27466	854	1
23012	8589	1
9930	86	4
21314	860	1
27455	8655	2
14475	866	1
27254	8660	1
21079	869	1
27158	8690	1
10228	87	2
10529	875	1
20809	877	1
7620	8770	1
27969	8773	1
12312	878	1
13716	88	4
27503	880	3
14865	8800	1
18691	8850	2
19950	8889	1
13826	89	1
27372	890	2
19447	8900	1
585	892	1
27138	8960	7
18488	897	1
25363	898	1
476	9	472
5695	90	19
12611	900	21
12280	9000	4
8222	903	1
9554	905	1
13424	91	2
13879	910	2
28200	9100	1
12239	911	1
3368	918	1
7915	92	3
14729	920	5
14010	9200	2
12268	9233	3
18591	9250	1
20446	92590	1
20447	92591	1
9225	93	5
3979	932	1
27808	935	1
8898	94	4
9533	940	1
19325	9400	2
16800	945	1
19326	9450	1
14989	95	5
4270	950	3
17291	954	1
12265	959	1
13430	96	4
27242	960	8
9989	965	1
23013	9652	1
23525	97	2
11447	971	3
19826	975	1
13000	98	4
4193	980	18
12400	9800	4
21020	9896	1
4953	99	11
10458	990	1
27266	9900	4
12531	995	1
21552	999	1
82	:	138
8212	:#	1
27824	::	1
10705	:\	1
5598	:」	2
22241	:『	1
8688	;	21
8689	;)	2
10720	;)」	1
8690	;/	3
3212	<	14
27475	<<	2
10589	=	8
27708	=/	1
11364	===	1
3213	>	39
15599	>/	1
18455	>>	15
794	?	93
4071	?!	6
20364	?!」	1
20365	?!（	1
18023	??	2
26093	??（	1
15844	?「	1
3870	?」	56
15229	?」「	21
16490	?『	1
17205	?』	1
17929	?（	3
22221	?）	1
20874	?／	2
5914	@	73
207	A	137
10292	AAC	2
22377	AB	2
4868	ABBA	1
8081	AC	22
9564	ACA	1
10585	ACCS	1
10010	ACE	1
25119	ACL	1
5661	ACO	1
9534	ACP	1
16266	ACTION	1
11349	AD	4
19110	AE	1
11880	AF	4
23194	AFC	1
27374	AFFARE	2
2365	AFTER	1
8580	AG	3
431	AGAIN	2
14683	AHD	1
14749	AI	1
22068	AIDS	1
8253	AIO	1
8381	AIR	2
21435	AJ	1
814	AKB	100
16393	AKBINGO	1
19199	AKINO	5
6084	AKIRA	1
9140	AL	1
12045	ALL	2
1033	ALWAYS	2
4607	AM	6
9298	AMD	4
7391	AMEX	1
15569	AMG	1
28028	AMOLED	2
8437	AMP	1
8438	AMPR	1
27656	ANA	1
885	AND	4
19069	ANDY	1
15349	ANN	1
4522	ANSWER	1
27184	ANTEPRIMA	16
28307	ANYMODE	1
7888	AO	1
21238	AOYAMA	2
10160	AP	5
9204	API	2
27144	APN	1
27569	APQ	4
7991	APS	2
8972	APU	4
9535	APZ	1
28179	AQOUS	1
8545	AQUOS	24
9466	AR	13
22578	ARA	1
27307	ARE	2
3859	ARIGATO	1
9054	ARM	2
19070	ARMADA	1
18510	ARMRQ	1
8282	ARROWS	15
27212	AS	1
9141	ASKTech	1
11796	ASP	3
12428	ASPH	1
8098	ASRock	1
9332	ASUS	5
11849	ASUSEee	4
10518	ASUSTeK	1
14093	ASV	2
27698	AT	7
8141	ATA	1
12149	ATC	6
12156	ATEM	1
20115	ATM	1
25960	ATND	1
7823	ATOK	2
3522	ATOM	4
1137	ATTACK	1
9902	ATX	4
11237	AUDIO	1
19855	AUTECH	1
27803	AUTO	1
21999	AUTUMN	4
11386	AV	13
11791	AVCHD	2
11357	AVS	2
9555	AW	2
18728	AWARD	3
19915	AWD	1
12186	AX	2
27451	AXGP	4
24684	AYU	1
21040	About	1
673	Above	1
27972	Accelerator	1
11302	Accelero	1
9024	Access	2
10048	Acer	1
21207	Adam	1
8082	Adapter	2
15091	Addicted	1
13889	Adobe	3
15026	Adoption	1
8682	Adrenaline	1
28103	Adreno	1
27940	Advanced	2
10617	Adventures	1
5858	AeLL	2
8382	Aerocool	1
7862	African	1
13890	After	1
20677	Again	1
22069	Against	1
5963	Age	1
5788	Agency	1
10201	Agent	1
20539	Aid	1
8716	Air	7
27710	AirCard	1
9252	AirPlay	1
27326	Airport	3
10312	Akiba	3
2566	Album	1
8307	All	11
27740	Alpha	1
7665	Already	1
8741	Altair	1
7316	Amazon	8
24358	Ameba	1
22639	AmebaAppMarket	1
13294	America	1
7863	American	2
27309	AnTuTu	1
28265	Analytics	1
27893	Andorid	3
7075	Android	435
27688	AndroidTM	1
17258	Angeles	1
7649	AngryBirds	6
28374	Animals	1
21239	Anniversary	2
14447	Anonymous	1
18269	Anthem	1
27815	Anymode	1
14532	Apart	1
8417	App	14
28375	AppBundle	1
27444	AppComing	4
10654	AppStore	3
22000	Apparel	1
9417	Apple	14
10817	AppleShowAllFiles	1
9764	Application	3
15027	Approaches	1
15123	Apps	1
8691	Aquos	2
11541	Arc	3
8605	Armband	1
28269	Art	2
11777	Asa	1
27452	Ascend	2
8615	Asha	2
4471	Asian	1
10049	Aspire	1
5915	Assemble	1
13803	At	1
19656	AtermWM	2
16112	AtoZ	1
8626	Atom	7
18818	Audi	2
27860	Audio	1
13386	Augmented	1
12548	Australia	1
25503	Australian	1
28004	Auto	1
21599	Avene	1
5916	Avengers	1
11543	Avid	1
674	Award	2
19897	Awards	1
16426	AzizAroom	1
13305	Aｖ	1
208	B	82
28060	BA	1
18903	BAG	1
27188	BALL	2
27855	BANANA	2
16510	BANG	1
1278	BAR	8
19935	BARRIE	1
20565	BARTIME	2
20379	BASIC	1
10686	BASS	2
19509	BAWDIES	1
8692	BB	15
18877	BBB	3
16027	BC	1
9879	BCT	2
6732	BD	10
7366	BDXL	2
25984	BE	2
28351	BEAUTY	1
24074	BEC	1
17925	BED	1
1703	BEE	2
7921	BEMS	1
9725	BEST	8
9411	BF	3
8046	BGM	2
19298	BI	1
899	BIG	2
11824	BIGLOBE	3
20708	BIO	1
10236	BIOS	3
8278	BK	2
26872	BL	2
18981	BLACK	3
10954	BLACKCAS	1
22644	BLENDA	1
18128	BLOGOS	2
3668	BLOOD	2
19033	BLUE	3
28071	BLUR	1
20090	BMAL	1
19425	BMW	3
19698	BMX	1
18754	BM×BIO	1
21925	BODY	1
21987	BOMB	1
18364	BOOK	3
10618	BOOKWORMS	1
1493	BOX	15
6641	BOXER	1
22579	BOXI	1
22580	BOXII	1
2882	BOY	6
15354	BP	1
15154	BR	5
27821	BRAVIA	1
27055	BRIGHT	1
21375	BRILLIAGE	1
20964	BRILLIANCE	1
9703	BRONZE	1
10687	BROTHERS	2
10152	BRP	1
13884	BRT	1
19173	BRZ	1
5749	BS	3
11530	BSK	8
28370	BSKBB	1
28381	BSS	1
27730	BT	1
11365	BTHS	1
11215	BTO	1
22424	BTX	1
19168	BULLET	1
4018	BUNNY	1
13623	BUSINESS	1
19936	BUTTER	1
13880	BZT	1
21572	Baby	1
13250	Bachelor	1
10313	Back	2
17901	Bad	1
8606	Bag	1
19699	Balance	1
1186	Ball	2
20627	Balm	1
27467	Band	5
8327	Bank	1
19402	BankART	1
27230	Baptiste	1
22001	Bar	1
15698	Baseball	1
24084	BaseballGame	1
11915	Battery	1
9160	Bazaar	1
19552	BeLOW	1
19969	Beach	1
12788	Beam	3
18828	Bean	3
1187	Bear	2
26958	Beat	1
19047	Beats	2
22175	Beaute	1
21917	Beautiful	1
20023	Beauty	3
2741	Bee	1
4527	BeeTV	6
22087	Bees	1
4019	Beginning	1
22029	Beijing	1
5907	Being	1
24047	Belle	1
15171	Belmann	1
11122	Best	4
27610	Beta	1
19937	Big	1
11246	Bike	1
3341	Bird	2
13707	Birds	1
12908	Black	5
27553	BlackBerry	4
19310	Blackberry	1
13891	Blackmagic	1
7440	Blog	20
28287	Bloomberg	1
1704	Blu	6
8068	Bluetooth	34
28371	BluetoothR	1
13520	Body	1
27777	Bodymo	1
19311	Bold	3
8466	Bond	1
9031	Book	7
13871	BookPlace	1
27531	Bound	1
28243	Box	1
22168	Breathe	1
10423	Bridege	1
7512	Bridge	9
27779	Brightness	1
18270	Britain	1
17280	British	1
27366	Broadband	1
15058	Broadcasting	1
18335	Bros	4
12976	Brothers	2
22564	Buena	1
19071	Bull	2
21041	Burton	1
10371	Bus	1
10432	Business	2
26959	Busonera	1
13804	Buy	1
209	C	85
20448	CA	4
8852	CABL	1
1469	CAFE	4
12853	CAM	3
14723	CAMERA	1
19026	CAMERAtan	1
18585	CAMPAIGN	1
9131	CAS	3
8853	CASE	3
17476	CAST	1
9231	CATV	2
21517	CB	2
22255	CBI	1
9752	CBS	1
10811	CC	5
6044	CD	19
8862	CDC	2
15343	CDMA	11
20366	CDver	1
9299	CE	1
13005	CEATEC	2
20767	CECIL	1
7513	CEO	8
20296	CERT	1
7478	CES	3
21840	CFP	1
1082	CG	12
27391	CGSilicon	2
9300	CH	1
27419	CHAIN	1
15329	CHASE	1
19072	CHEMICAL	1
4892	CHERRY	1
22034	CHI	1
17502	CHINTAI	1
18800	CHIVAS	1
19245	CHRISTIAN	1
376	CIA	7
12860	CINEMA	3
6190	CITY	1
26941	CKP	1
14367	CL	14
10097	CLIS	1
27327	CLOCK	2
886	CLOSE	2
18645	CLS	1
270	CM	103
11159	CMOS	15
12814	CN	6
18307	CNN	1
12949	CO	2
6642	COAST	1
27458	COCOROBO	2
6252	CODE	1
21968	COFFRET	1
19992	COLLECTION	6
18880	COLOR	1
18982	COLUMBIA	1
8863	COM	4
26666	COME	1
19881	COMPETIDOR	1
19629	COO	1
12197	COOL	1
5019	CORP	1
6239	CORPORATION	1
10883	COUNTA	1
12532	CP	3
14227	CPM	1
7810	CPU	64
13739	CR	4
27928	CRAFTHOLIC	2
21028	CRC	1
12921	CS	9
22975	CSKA	1
9789	CSR	1
10621	CSS	1
8787	CT	3
28109	CTB	1
10945	CTO	2
7864	CUBE	16
7628	CUTEGIRL	1
675	CUTS	3
12245	CV	1
18610	CVCC	1
11531	CWS	2
12672	CX	3
14853	CXD	1
13478	CYBORG	1
21769	Cafe	5
21942	Cake	1
9073	Calendar	2
20449	California	1
27563	Call	4
5240	Cambodia	1
12001	Camera	5
27244	CameraWindow	2
2964	CanCam	2
17154	Canada	1
7582	Canna	2
18271	Captain	1
9679	Carbon	2
22467	Carlile	1
8854	Case	5
10202	Cases	1
22332	Casita	1
28005	Cast	1
10640	Catalyst	1
10331	CatchNotes	1
27278	Category	3
10911	CeBIT	1
11350	Celeron	1
9952	Center	3
13467	Central	2
9903	Certified	3
20989	Champagne	1
13805	Changes	1
9892	Chapter	1
27998	Charge	1
8706	Charger	1
21146	Charity	1
28141	Chat	1
9074	Checker	2
4161	Cheerfu	2
13858	Cheok	5
9330	Cherryville	4
3762	Children	1
13223	China	1
28180	Chip	1
13264	Choice	5
22468	Chow	1
22210	Christmas	1
19200	Christopher	5
8175	Chrome	6
1396	Chu	1
9655	Cintiq	1
19700	Circle	1
26933	Citation	1
18692	City	2
10372	Class	5
28197	Clear	1
11032	Clearly	1
10740	Clock	3
7487	Cloud	3
20235	Club	5
19740	Clubman	1
22609	Co	2
8747	Coalition	1
12909	Cockatoo	1
20287	Collection	1
7865	College	1
10669	Color	2
28330	ColorBoost	1
9032	Coloring	1
18983	Columbia	1
14754	Combusts	1
13806	Coming	1
22378	Comment	1
28247	Communication	1
18712	Communications	3
27607	Communicator	2
14657	Company	2
20628	Complete	2
11544	Composer	2
9301	Computer	2
14750	Computers	1
9161	Conference	1
28221	Connection	1
8748	Contents	1
14932	Continuity	1
8106	Control	1
12157	Converter	1
20170	Cooking	1
8724	Cool	2
18806	Cooper	2
7243	Copyright	8
7938	Core	13
28213	Corning	1
27310	Corporation	6
27825	Cortex	3
18735	Couch	1
8527	Cover	2
8855	Cradle	1
20629	Cream	7
27945	Create	1
12209	Creative	3
13569	Credit	1
10572	Cross	1
18807	Crossover	1
8788	Crucial	2
28376	Crusher	1
7479	Crystal	2
13238	Cuisinart	2
22021	Cultivation	1
7866	Culture	2
12810	Cure	1
20782	Curve	1
13191	Cut	3
21789	Cute	1
7956	Cyber	2
20367	Cycle	1
308	D	354
19246	DADA	1
5315	DAIGO	1
21304	DAIKANYAMA	1
9727	DANCE	1
19073	DANCING	1
6126	DANGEROUS	1
12096	DAP	1
27890	DASH	1
7689	DATA	15
13872	DB	1
8083	DC	1
28124	DCMX	1
27927	DD	1
7786	DDR	9
20709	DE	1
6253	DECORATION	1
25264	DEEP	1
26763	DELI	1
11252	DELL	5
19247	DESIGN	2
23351	DF	8
25916	DFS	1
8581	DGR	2
24025	DH	1
